threshold,tp,tn,fp,fn,tpr,fpr
0.41,244,229,71,56,0.813333333333,0.236666666667
0.42,245,226,74,55,0.816666666667,0.246666666667
0.43,246,226,74,54,0.82,0.246666666667
0.44,247,225,75,53,0.823333333333,0.25
0.45,249,222,78,51,0.83,0.26
0.46,250,221,79,50,0.833333333333,0.263333333333
0.47,250,220,80,50,0.833333333333,0.266666666667
0.48,252,218,82,48,0.84,0.273333333333
0.49,254,214,86,46,0.846666666667,0.286666666667
0.5,256,213,87,44,0.853333333333,0.29
0.51,257,212,88,43,0.856666666667,0.293333333333
0.52,258,209,91,42,0.86,0.303333333333
0.53,259,207,93,41,0.863333333333,0.31
0.54,259,204,96,41,0.863333333333,0.32
0.55,259,199,101,41,0.863333333333,0.336666666667
0.56,263,197,103,37,0.876666666667,0.343333333333
0.57,264,195,105,36,0.88,0.35
0.58,265,193,107,35,0.883333333333,0.356666666667
0.59,268,191,109,32,0.893333333333,0.363333333333
0.6,269,190,110,31,0.896666666667,0.366666666667
0.61,269,188,112,31,0.896666666667,0.373333333333
0.62,271,186,114,29,0.903333333333,0.38
0.63,271,186,114,29,0.903333333333,0.38
0.64,271,186,114,29,0.903333333333,0.38
0.65,272,184,116,28,0.906666666667,0.386666666667
0.66,275,181,119,25,0.916666666667,0.396666666667
0.67,275,177,123,25,0.916666666667,0.41
0.68,276,175,125,24,0.92,0.416666666667
0.69,277,173,127,23,0.923333333333,0.423333333333
0.7,277,171,129,23,0.923333333333,0.43
0.71,277,169,131,23,0.923333333333,0.436666666667
0.72,278,169,131,22,0.926666666667,0.436666666667
0.73,279,167,133,21,0.93,0.443333333333
0.74,279,167,133,21,0.93,0.443333333333
0.75,279,166,134,21,0.93,0.446666666667
0.76,279,165,135,21,0.93,0.45
0.77,279,165,135,21,0.93,0.45
0.78,279,163,137,21,0.93,0.456666666667
0.79,279,159,141,21,0.93,0.47
0.8,281,158,142,19,0.936666666667,0.473333333333
0.81,284,157,143,16,0.946666666667,0.476666666667
0.82,285,155,145,15,0.95,0.483333333333
0.83,285,153,147,15,0.95,0.49
0.84,285,152,148,15,0.95,0.493333333333
0.85,287,149,151,13,0.956666666667,0.503333333333
0.86,288,146,154,12,0.96,0.513333333333
0.87,288,142,158,12,0.96,0.526666666667
0.88,288,141,159,12,0.96,0.53
0.89,288,139,161,12,0.96,0.536666666667
0.9,288,138,162,12,0.96,0.54
0.91,288,133,167,12,0.96,0.556666666667
0.92,288,130,170,12,0.96,0.566666666667
0.93,288,130,170,12,0.96,0.566666666667
0.94,289,130,170,11,0.963333333333,0.566666666667
0.95,289,130,170,11,0.963333333333,0.566666666667
0.96,289,130,170,11,0.963333333333,0.566666666667
0.97,289,130,170,11,0.963333333333,0.566666666667
0.98,289,127,173,11,0.963333333333,0.576666666667
0.99,289,127,173,11,0.963333333333,0.576666666667
1.0,289,126,174,11,0.963333333333,0.58
1.01,290,126,174,10,0.966666666667,0.58
1.02,290,123,177,10,0.966666666667,0.59
1.03,290,119,181,10,0.966666666667,0.603333333333
1.04,291,118,182,9,0.97,0.606666666667
1.05,291,115,185,9,0.97,0.616666666667
1.06,291,114,186,9,0.97,0.62
1.07,292,112,188,8,0.973333333333,0.626666666667
1.08,293,111,189,7,0.976666666667,0.63
1.09,293,110,190,7,0.976666666667,0.633333333333
1.1,293,108,192,7,0.976666666667,0.64
1.11,293,108,192,7,0.976666666667,0.64
1.12,293,105,195,7,0.976666666667,0.65
1.13,293,104,196,7,0.976666666667,0.653333333333
1.14,293,101,199,7,0.976666666667,0.663333333333
1.15,293,100,200,7,0.976666666667,0.666666666667
1.16,293,98,202,7,0.976666666667,0.673333333333
1.17,293,96,204,7,0.976666666667,0.68
1.18,293,94,206,7,0.976666666667,0.686666666667
1.19,294,93,207,6,0.98,0.69
1.2,294,91,209,6,0.98,0.696666666667
1.21,294,90,210,6,0.98,0.7
1.22,294,88,212,6,0.98,0.706666666667
1.23,294,88,212,6,0.98,0.706666666667
1.24,294,87,213,6,0.98,0.71
1.25,295,86,214,5,0.983333333333,0.713333333333
1.26,296,82,218,4,0.986666666667,0.726666666667
1.27,296,80,220,4,0.986666666667,0.733333333333
1.28,296,79,221,4,0.986666666667,0.736666666667
1.29,296,78,222,4,0.986666666667,0.74
1.3,296,75,225,4,0.986666666667,0.75
1.31,297,75,225,3,0.99,0.75
1.32,297,74,226,3,0.99,0.753333333333
1.33,297,73,227,3,0.99,0.756666666667
1.34,298,70,230,2,0.993333333333,0.766666666667
1.35,298,70,230,2,0.993333333333,0.766666666667
1.36,299,68,232,1,0.996666666667,0.773333333333
1.37,299,65,235,1,0.996666666667,0.783333333333
1.38,299,63,237,1,0.996666666667,0.79
1.39,299,62,238,1,0.996666666667,0.793333333333
1.4,299,58,242,1,0.996666666667,0.806666666667
1.41,299,58,242,1,0.996666666667,0.806666666667
1.42,299,58,242,1,0.996666666667,0.806666666667
1.43,299,56,244,1,0.996666666667,0.813333333333
1.44,300,54,246,0,1.0,0.82
1.45,300,53,247,0,1.0,0.823333333333
1.46,300,52,248,0,1.0,0.826666666667
1.47,300,52,248,0,1.0,0.826666666667
1.48,300,51,249,0,1.0,0.83
1.49,300,50,250,0,1.0,0.833333333333
1.5,300,50,250,0,1.0,0.833333333333
1.51,300,50,250,0,1.0,0.833333333333
1.52,300,49,251,0,1.0,0.836666666667
1.53,300,48,252,0,1.0,0.84
1.54,300,44,256,0,1.0,0.853333333333
1.55,300,44,256,0,1.0,0.853333333333
1.56,300,43,257,0,1.0,0.856666666667
1.57,300,43,257,0,1.0,0.856666666667
1.58,300,43,257,0,1.0,0.856666666667
1.59,300,42,258,0,1.0,0.86
1.6,300,40,260,0,1.0,0.866666666667
1.61,300,40,260,0,1.0,0.866666666667
1.62,300,40,260,0,1.0,0.866666666667
1.63,300,37,263,0,1.0,0.876666666667
1.64,300,35,265,0,1.0,0.883333333333
1.65,300,35,265,0,1.0,0.883333333333
1.66,300,35,265,0,1.0,0.883333333333
1.67,300,34,266,0,1.0,0.886666666667
1.68,300,32,268,0,1.0,0.893333333333
1.69,300,30,270,0,1.0,0.9
1.7,300,30,270,0,1.0,0.9
1.71,300,30,270,0,1.0,0.9
1.72,300,30,270,0,1.0,0.9
1.73,300,29,271,0,1.0,0.903333333333
1.74,300,29,271,0,1.0,0.903333333333
1.75,300,27,273,0,1.0,0.91
1.76,300,26,274,0,1.0,0.913333333333
1.77,300,26,274,0,1.0,0.913333333333
1.78,300,24,276,0,1.0,0.92
1.79,300,23,277,0,1.0,0.923333333333
1.8,300,22,278,0,1.0,0.926666666667
1.81,300,21,279,0,1.0,0.93
1.82,300,18,282,0,1.0,0.94
1.83,300,17,283,0,1.0,0.943333333333
1.84,300,17,283,0,1.0,0.943333333333
1.85,300,17,283,0,1.0,0.943333333333
1.86,300,17,283,0,1.0,0.943333333333
1.87,300,17,283,0,1.0,0.943333333333
1.88,300,17,283,0,1.0,0.943333333333
1.89,300,16,284,0,1.0,0.946666666667
1.9,300,16,284,0,1.0,0.946666666667
1.91,300,15,285,0,1.0,0.95
1.92,300,14,286,0,1.0,0.953333333333
1.93,300,13,287,0,1.0,0.956666666667
1.94,300,13,287,0,1.0,0.956666666667
1.95,300,12,288,0,1.0,0.96
1.96,300,12,288,0,1.0,0.96
1.97,300,11,289,0,1.0,0.963333333333
1.98,300,9,291,0,1.0,0.97
1.99,300,9,291,0,1.0,0.97
2.0,300,8,292,0,1.0,0.973333333333
2.01,300,5,295,0,1.0,0.983333333333
2.02,300,4,296,0,1.0,0.986666666667
2.03,300,4,296,0,1.0,0.986666666667
2.04,300,4,296,0,1.0,0.986666666667
2.05,300,4,296,0,1.0,0.986666666667
2.06,300,4,296,0,1.0,0.986666666667
2.07,300,4,296,0,1.0,0.986666666667
2.08,300,4,296,0,1.0,0.986666666667
2.09,300,4,296,0,1.0,0.986666666667
2.1,300,4,296,0,1.0,0.986666666667
2.11,300,2,298,0,1.0,0.993333333333
2.12,300,2,298,0,1.0,0.993333333333
2.13,300,2,298,0,1.0,0.993333333333
2.14,300,2,298,0,1.0,0.993333333333
2.15,300,2,298,0,1.0,0.993333333333
2.16,300,1,299,0,1.0,0.996666666667
2.17,300,1,299,0,1.0,0.996666666667
2.18,300,1,299,0,1.0,0.996666666667
2.19,300,1,299,0,1.0,0.996666666667
2.2,300,1,299,0,1.0,0.996666666667
2.21,300,1,299,0,1.0,0.996666666667
2.22,300,1,299,0,1.0,0.996666666667
2.23,300,1,299,0,1.0,0.996666666667
2.24,300,1,299,0,1.0,0.996666666667
2.25,300,1,299,0,1.0,0.996666666667
2.26,300,1,299,0,1.0,0.996666666667
2.27,300,1,299,0,1.0,0.996666666667
2.28,300,1,299,0,1.0,0.996666666667
2.29,300,1,299,0,1.0,0.996666666667
2.3,300,1,299,0,1.0,0.996666666667
2.31,300,1,299,0,1.0,0.996666666667
2.32,300,1,299,0,1.0,0.996666666667
2.33,300,1,299,0,1.0,0.996666666667
2.34,300,1,299,0,1.0,0.996666666667
2.35,300,1,299,0,1.0,0.996666666667
2.36,300,1,299,0,1.0,0.996666666667
2.37,300,1,299,0,1.0,0.996666666667
2.38,300,1,299,0,1.0,0.996666666667
2.39,300,1,299,0,1.0,0.996666666667
2.4,300,1,299,0,1.0,0.996666666667
2.41,300,1,299,0,1.0,0.996666666667
2.42,300,1,299,0,1.0,0.996666666667
2.43,300,1,299,0,1.0,0.996666666667
2.44,300,1,299,0,1.0,0.996666666667
2.45,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
