threshold,tp,tn,fp,fn,tpr,fpr
0.42,231,246,54,69,0.77,0.18
0.43,236,245,55,64,0.786666666667,0.183333333333
0.44,238,244,56,62,0.793333333333,0.186666666667
0.45,242,242,58,58,0.806666666667,0.193333333333
0.46,244,242,58,56,0.813333333333,0.193333333333
0.47,247,241,59,53,0.823333333333,0.196666666667
0.48,250,238,62,50,0.833333333333,0.206666666667
0.49,251,237,63,49,0.836666666667,0.21
0.5,252,236,64,48,0.84,0.213333333333
0.51,255,234,66,45,0.85,0.22
0.52,258,230,70,42,0.86,0.233333333333
0.53,261,228,72,39,0.87,0.24
0.54,262,227,73,38,0.873333333333,0.243333333333
0.55,263,223,77,37,0.876666666667,0.256666666667
0.56,264,220,80,36,0.88,0.266666666667
0.57,265,219,81,35,0.883333333333,0.27
0.58,267,218,82,33,0.89,0.273333333333
0.59,268,218,82,32,0.893333333333,0.273333333333
0.6,269,215,85,31,0.896666666667,0.283333333333
0.61,271,213,87,29,0.903333333333,0.29
0.62,272,210,90,28,0.906666666667,0.3
0.63,272,209,91,28,0.906666666667,0.303333333333
0.64,273,208,92,27,0.91,0.306666666667
0.65,273,206,94,27,0.91,0.313333333333
0.66,275,200,100,25,0.916666666667,0.333333333333
0.67,277,199,101,23,0.923333333333,0.336666666667
0.68,277,197,103,23,0.923333333333,0.343333333333
0.69,277,194,106,23,0.923333333333,0.353333333333
0.7,277,193,107,23,0.923333333333,0.356666666667
0.71,278,192,108,22,0.926666666667,0.36
0.72,280,191,109,20,0.933333333333,0.363333333333
0.73,280,190,110,20,0.933333333333,0.366666666667
0.74,281,189,111,19,0.936666666667,0.37
0.75,281,185,115,19,0.936666666667,0.383333333333
0.76,282,184,116,18,0.94,0.386666666667
0.77,282,184,116,18,0.94,0.386666666667
0.78,282,183,117,18,0.94,0.39
0.79,283,183,117,17,0.943333333333,0.39
0.8,283,181,119,17,0.943333333333,0.396666666667
0.81,284,177,123,16,0.946666666667,0.41
0.82,284,175,125,16,0.946666666667,0.416666666667
0.83,284,173,127,16,0.946666666667,0.423333333333
0.84,284,172,128,16,0.946666666667,0.426666666667
0.85,285,168,132,15,0.95,0.44
0.86,285,165,135,15,0.95,0.45
0.87,285,163,137,15,0.95,0.456666666667
0.88,285,161,139,15,0.95,0.463333333333
0.89,285,161,139,15,0.95,0.463333333333
0.9,285,159,141,15,0.95,0.47
0.91,285,157,143,15,0.95,0.476666666667
0.92,285,156,144,15,0.95,0.48
0.93,285,153,147,15,0.95,0.49
0.94,287,151,149,13,0.956666666667,0.496666666667
0.95,288,150,150,12,0.96,0.5
0.96,288,150,150,12,0.96,0.5
0.97,288,146,154,12,0.96,0.513333333333
0.98,288,143,157,12,0.96,0.523333333333
0.99,288,141,159,12,0.96,0.53
1.0,289,140,160,11,0.963333333333,0.533333333333
1.01,289,136,164,11,0.963333333333,0.546666666667
1.02,289,134,166,11,0.963333333333,0.553333333333
1.03,290,133,167,10,0.966666666667,0.556666666667
1.04,291,128,172,9,0.97,0.573333333333
1.05,291,127,173,9,0.97,0.576666666667
1.06,292,126,174,8,0.973333333333,0.58
1.07,292,124,176,8,0.973333333333,0.586666666667
1.08,293,121,179,7,0.976666666667,0.596666666667
1.09,293,120,180,7,0.976666666667,0.6
1.1,293,118,182,7,0.976666666667,0.606666666667
1.11,293,117,183,7,0.976666666667,0.61
1.12,294,116,184,6,0.98,0.613333333333
1.13,294,110,190,6,0.98,0.633333333333
1.14,294,107,193,6,0.98,0.643333333333
1.15,294,106,194,6,0.98,0.646666666667
1.16,294,105,195,6,0.98,0.65
1.17,294,104,196,6,0.98,0.653333333333
1.18,294,102,198,6,0.98,0.66
1.19,294,98,202,6,0.98,0.673333333333
1.2,294,95,205,6,0.98,0.683333333333
1.21,295,95,205,5,0.983333333333,0.683333333333
1.22,295,93,207,5,0.983333333333,0.69
1.23,295,90,210,5,0.983333333333,0.7
1.24,295,87,213,5,0.983333333333,0.71
1.25,295,87,213,5,0.983333333333,0.71
1.26,295,86,214,5,0.983333333333,0.713333333333
1.27,295,84,216,5,0.983333333333,0.72
1.28,295,81,219,5,0.983333333333,0.73
1.29,295,81,219,5,0.983333333333,0.73
1.3,295,79,221,5,0.983333333333,0.736666666667
1.31,295,78,222,5,0.983333333333,0.74
1.32,295,78,222,5,0.983333333333,0.74
1.33,295,78,222,5,0.983333333333,0.74
1.34,295,77,223,5,0.983333333333,0.743333333333
1.35,295,76,224,5,0.983333333333,0.746666666667
1.36,295,73,227,5,0.983333333333,0.756666666667
1.37,295,72,228,5,0.983333333333,0.76
1.38,295,72,228,5,0.983333333333,0.76
1.39,295,72,228,5,0.983333333333,0.76
1.4,295,71,229,5,0.983333333333,0.763333333333
1.41,295,70,230,5,0.983333333333,0.766666666667
1.42,295,68,232,5,0.983333333333,0.773333333333
1.43,295,66,234,5,0.983333333333,0.78
1.44,295,64,236,5,0.983333333333,0.786666666667
1.45,295,62,238,5,0.983333333333,0.793333333333
1.46,295,61,239,5,0.983333333333,0.796666666667
1.47,295,59,241,5,0.983333333333,0.803333333333
1.48,295,58,242,5,0.983333333333,0.806666666667
1.49,295,55,245,5,0.983333333333,0.816666666667
1.5,295,53,247,5,0.983333333333,0.823333333333
1.51,295,51,249,5,0.983333333333,0.83
1.52,295,49,251,5,0.983333333333,0.836666666667
1.53,295,47,253,5,0.983333333333,0.843333333333
1.54,295,47,253,5,0.983333333333,0.843333333333
1.55,295,47,253,5,0.983333333333,0.843333333333
1.56,295,43,257,5,0.983333333333,0.856666666667
1.57,295,42,258,5,0.983333333333,0.86
1.58,295,40,260,5,0.983333333333,0.866666666667
1.59,295,39,261,5,0.983333333333,0.87
1.6,295,39,261,5,0.983333333333,0.87
1.61,295,35,265,5,0.983333333333,0.883333333333
1.62,296,35,265,4,0.986666666667,0.883333333333
1.63,296,33,267,4,0.986666666667,0.89
1.64,297,32,268,3,0.99,0.893333333333
1.65,297,32,268,3,0.99,0.893333333333
1.66,297,31,269,3,0.99,0.896666666667
1.67,297,31,269,3,0.99,0.896666666667
1.68,297,29,271,3,0.99,0.903333333333
1.69,297,28,272,3,0.99,0.906666666667
1.7,297,27,273,3,0.99,0.91
1.71,297,25,275,3,0.99,0.916666666667
1.72,297,24,276,3,0.99,0.92
1.73,297,23,277,3,0.99,0.923333333333
1.74,297,22,278,3,0.99,0.926666666667
1.75,297,22,278,3,0.99,0.926666666667
1.76,297,19,281,3,0.99,0.936666666667
1.77,298,19,281,2,0.993333333333,0.936666666667
1.78,298,19,281,2,0.993333333333,0.936666666667
1.79,298,18,282,2,0.993333333333,0.94
1.8,299,17,283,1,0.996666666667,0.943333333333
1.81,299,17,283,1,0.996666666667,0.943333333333
1.82,299,17,283,1,0.996666666667,0.943333333333
1.83,299,17,283,1,0.996666666667,0.943333333333
1.84,300,17,283,0,1.0,0.943333333333
1.85,300,17,283,0,1.0,0.943333333333
1.86,300,17,283,0,1.0,0.943333333333
1.87,300,17,283,0,1.0,0.943333333333
1.88,300,16,284,0,1.0,0.946666666667
1.89,300,15,285,0,1.0,0.95
1.9,300,15,285,0,1.0,0.95
1.91,300,15,285,0,1.0,0.95
1.92,300,15,285,0,1.0,0.95
1.93,300,14,286,0,1.0,0.953333333333
1.94,300,14,286,0,1.0,0.953333333333
1.95,300,14,286,0,1.0,0.953333333333
1.96,300,13,287,0,1.0,0.956666666667
1.97,300,12,288,0,1.0,0.96
1.98,300,12,288,0,1.0,0.96
1.99,300,12,288,0,1.0,0.96
2.0,300,10,290,0,1.0,0.966666666667
2.01,300,10,290,0,1.0,0.966666666667
2.02,300,9,291,0,1.0,0.97
2.03,300,7,293,0,1.0,0.976666666667
2.04,300,7,293,0,1.0,0.976666666667
2.05,300,7,293,0,1.0,0.976666666667
2.06,300,6,294,0,1.0,0.98
2.07,300,6,294,0,1.0,0.98
2.08,300,5,295,0,1.0,0.983333333333
2.09,300,5,295,0,1.0,0.983333333333
2.1,300,5,295,0,1.0,0.983333333333
2.11,300,5,295,0,1.0,0.983333333333
2.12,300,5,295,0,1.0,0.983333333333
2.13,300,5,295,0,1.0,0.983333333333
2.14,300,5,295,0,1.0,0.983333333333
2.15,300,5,295,0,1.0,0.983333333333
2.16,300,4,296,0,1.0,0.986666666667
2.17,300,4,296,0,1.0,0.986666666667
2.18,300,3,297,0,1.0,0.99
2.19,300,2,298,0,1.0,0.993333333333
2.2,300,2,298,0,1.0,0.993333333333
2.21,300,2,298,0,1.0,0.993333333333
2.22,300,2,298,0,1.0,0.993333333333
2.23,300,2,298,0,1.0,0.993333333333
2.24,300,2,298,0,1.0,0.993333333333
2.25,300,2,298,0,1.0,0.993333333333
2.26,300,2,298,0,1.0,0.993333333333
2.27,300,2,298,0,1.0,0.993333333333
2.28,300,2,298,0,1.0,0.993333333333
2.29,300,2,298,0,1.0,0.993333333333
2.3,300,2,298,0,1.0,0.993333333333
2.31,300,2,298,0,1.0,0.993333333333
2.32,300,2,298,0,1.0,0.993333333333
2.33,300,1,299,0,1.0,0.996666666667
2.34,300,1,299,0,1.0,0.996666666667
2.35,300,1,299,0,1.0,0.996666666667
2.36,300,1,299,0,1.0,0.996666666667
2.37,300,1,299,0,1.0,0.996666666667
2.38,300,1,299,0,1.0,0.996666666667
2.39,300,1,299,0,1.0,0.996666666667
2.4,300,1,299,0,1.0,0.996666666667
2.41,300,1,299,0,1.0,0.996666666667
2.42,300,1,299,0,1.0,0.996666666667
2.43,300,1,299,0,1.0,0.996666666667
2.44,300,1,299,0,1.0,0.996666666667
2.45,300,1,299,0,1.0,0.996666666667
2.46,300,1,299,0,1.0,0.996666666667
2.47,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
