threshold,tp,tn,fp,fn,tpr,fpr
0.41,240,236,64,60,0.8,0.213333333333
0.42,241,235,65,59,0.803333333333,0.216666666667
0.43,246,232,68,54,0.82,0.226666666667
0.44,247,232,68,53,0.823333333333,0.226666666667
0.45,248,231,69,52,0.826666666667,0.23
0.46,248,229,71,52,0.826666666667,0.236666666667
0.47,252,225,75,48,0.84,0.25
0.48,255,224,76,45,0.85,0.253333333333
0.49,257,219,81,43,0.856666666667,0.27
0.5,259,218,82,41,0.863333333333,0.273333333333
0.51,260,217,83,40,0.866666666667,0.276666666667
0.52,260,214,86,40,0.866666666667,0.286666666667
0.53,261,214,86,39,0.87,0.286666666667
0.54,264,209,91,36,0.88,0.303333333333
0.55,266,202,98,34,0.886666666667,0.326666666667
0.56,266,200,100,34,0.886666666667,0.333333333333
0.57,266,198,102,34,0.886666666667,0.34
0.58,266,198,102,34,0.886666666667,0.34
0.59,267,196,104,33,0.89,0.346666666667
0.6,269,195,105,31,0.896666666667,0.35
0.61,270,191,109,30,0.9,0.363333333333
0.62,271,189,111,29,0.903333333333,0.37
0.63,273,188,112,27,0.91,0.373333333333
0.64,275,184,116,25,0.916666666667,0.386666666667
0.65,275,183,117,25,0.916666666667,0.39
0.66,276,183,117,24,0.92,0.39
0.67,277,181,119,23,0.923333333333,0.396666666667
0.68,277,180,120,23,0.923333333333,0.4
0.69,277,179,121,23,0.923333333333,0.403333333333
0.7,278,176,124,22,0.926666666667,0.413333333333
0.71,279,173,127,21,0.93,0.423333333333
0.72,279,170,130,21,0.93,0.433333333333
0.73,281,170,130,19,0.936666666667,0.433333333333
0.74,284,169,131,16,0.946666666667,0.436666666667
0.75,285,168,132,15,0.95,0.44
0.76,285,163,137,15,0.95,0.456666666667
0.77,285,161,139,15,0.95,0.463333333333
0.78,285,157,143,15,0.95,0.476666666667
0.79,285,155,145,15,0.95,0.483333333333
0.8,286,151,149,14,0.953333333333,0.496666666667
0.81,286,151,149,14,0.953333333333,0.496666666667
0.82,287,148,152,13,0.956666666667,0.506666666667
0.83,287,146,154,13,0.956666666667,0.513333333333
0.84,287,144,156,13,0.956666666667,0.52
0.85,287,144,156,13,0.956666666667,0.52
0.86,289,142,158,11,0.963333333333,0.526666666667
0.87,289,139,161,11,0.963333333333,0.536666666667
0.88,290,137,163,10,0.966666666667,0.543333333333
0.89,291,133,167,9,0.97,0.556666666667
0.9,291,131,169,9,0.97,0.563333333333
0.91,292,129,171,8,0.973333333333,0.57
0.92,292,129,171,8,0.973333333333,0.57
0.93,292,129,171,8,0.973333333333,0.57
0.94,292,126,174,8,0.973333333333,0.58
0.95,292,123,177,8,0.973333333333,0.59
0.96,292,120,180,8,0.973333333333,0.6
0.97,292,118,182,8,0.973333333333,0.606666666667
0.98,294,116,184,6,0.98,0.613333333333
0.99,294,113,187,6,0.98,0.623333333333
1.0,294,110,190,6,0.98,0.633333333333
1.01,294,110,190,6,0.98,0.633333333333
1.02,294,109,191,6,0.98,0.636666666667
1.03,294,108,192,6,0.98,0.64
1.04,294,107,193,6,0.98,0.643333333333
1.05,294,106,194,6,0.98,0.646666666667
1.06,294,104,196,6,0.98,0.653333333333
1.07,294,104,196,6,0.98,0.653333333333
1.08,294,103,197,6,0.98,0.656666666667
1.09,295,100,200,5,0.983333333333,0.666666666667
1.1,295,97,203,5,0.983333333333,0.676666666667
1.11,295,95,205,5,0.983333333333,0.683333333333
1.12,296,93,207,4,0.986666666667,0.69
1.13,296,93,207,4,0.986666666667,0.69
1.14,297,92,208,3,0.99,0.693333333333
1.15,297,89,211,3,0.99,0.703333333333
1.16,297,88,212,3,0.99,0.706666666667
1.17,297,85,215,3,0.99,0.716666666667
1.18,297,85,215,3,0.99,0.716666666667
1.19,297,82,218,3,0.99,0.726666666667
1.2,297,79,221,3,0.99,0.736666666667
1.21,297,78,222,3,0.99,0.74
1.22,297,76,224,3,0.99,0.746666666667
1.23,297,75,225,3,0.99,0.75
1.24,297,74,226,3,0.99,0.753333333333
1.25,297,73,227,3,0.99,0.756666666667
1.26,297,69,231,3,0.99,0.77
1.27,297,69,231,3,0.99,0.77
1.28,297,67,233,3,0.99,0.776666666667
1.29,297,66,234,3,0.99,0.78
1.3,297,65,235,3,0.99,0.783333333333
1.31,297,64,236,3,0.99,0.786666666667
1.32,297,63,237,3,0.99,0.79
1.33,297,63,237,3,0.99,0.79
1.34,297,62,238,3,0.99,0.793333333333
1.35,297,60,240,3,0.99,0.8
1.36,297,58,242,3,0.99,0.806666666667
1.37,297,58,242,3,0.99,0.806666666667
1.38,298,57,243,2,0.993333333333,0.81
1.39,298,56,244,2,0.993333333333,0.813333333333
1.4,298,55,245,2,0.993333333333,0.816666666667
1.41,298,54,246,2,0.993333333333,0.82
1.42,298,53,247,2,0.993333333333,0.823333333333
1.43,298,51,249,2,0.993333333333,0.83
1.44,298,51,249,2,0.993333333333,0.83
1.45,298,51,249,2,0.993333333333,0.83
1.46,298,51,249,2,0.993333333333,0.83
1.47,298,50,250,2,0.993333333333,0.833333333333
1.48,298,48,252,2,0.993333333333,0.84
1.49,298,48,252,2,0.993333333333,0.84
1.5,298,48,252,2,0.993333333333,0.84
1.51,298,48,252,2,0.993333333333,0.84
1.52,298,46,254,2,0.993333333333,0.846666666667
1.53,298,46,254,2,0.993333333333,0.846666666667
1.54,298,45,255,2,0.993333333333,0.85
1.55,298,39,261,2,0.993333333333,0.87
1.56,298,37,263,2,0.993333333333,0.876666666667
1.57,298,37,263,2,0.993333333333,0.876666666667
1.58,298,37,263,2,0.993333333333,0.876666666667
1.59,298,37,263,2,0.993333333333,0.876666666667
1.6,298,37,263,2,0.993333333333,0.876666666667
1.61,298,35,265,2,0.993333333333,0.883333333333
1.62,298,34,266,2,0.993333333333,0.886666666667
1.63,299,34,266,1,0.996666666667,0.886666666667
1.64,299,34,266,1,0.996666666667,0.886666666667
1.65,299,33,267,1,0.996666666667,0.89
1.66,299,32,268,1,0.996666666667,0.893333333333
1.67,299,31,269,1,0.996666666667,0.896666666667
1.68,299,31,269,1,0.996666666667,0.896666666667
1.69,299,28,272,1,0.996666666667,0.906666666667
1.7,300,28,272,0,1.0,0.906666666667
1.71,300,28,272,0,1.0,0.906666666667
1.72,300,26,274,0,1.0,0.913333333333
1.73,300,25,275,0,1.0,0.916666666667
1.74,300,24,276,0,1.0,0.92
1.75,300,24,276,0,1.0,0.92
1.76,300,22,278,0,1.0,0.926666666667
1.77,300,21,279,0,1.0,0.93
1.78,300,19,281,0,1.0,0.936666666667
1.79,300,17,283,0,1.0,0.943333333333
1.8,300,16,284,0,1.0,0.946666666667
1.81,300,15,285,0,1.0,0.95
1.82,300,14,286,0,1.0,0.953333333333
1.83,300,14,286,0,1.0,0.953333333333
1.84,300,13,287,0,1.0,0.956666666667
1.85,300,12,288,0,1.0,0.96
1.86,300,12,288,0,1.0,0.96
1.87,300,12,288,0,1.0,0.96
1.88,300,10,290,0,1.0,0.966666666667
1.89,300,10,290,0,1.0,0.966666666667
1.9,300,9,291,0,1.0,0.97
1.91,300,8,292,0,1.0,0.973333333333
1.92,300,8,292,0,1.0,0.973333333333
1.93,300,8,292,0,1.0,0.973333333333
1.94,300,8,292,0,1.0,0.973333333333
1.95,300,8,292,0,1.0,0.973333333333
1.96,300,7,293,0,1.0,0.976666666667
1.97,300,7,293,0,1.0,0.976666666667
1.98,300,6,294,0,1.0,0.98
1.99,300,6,294,0,1.0,0.98
2.0,300,6,294,0,1.0,0.98
2.01,300,5,295,0,1.0,0.983333333333
2.02,300,5,295,0,1.0,0.983333333333
2.03,300,5,295,0,1.0,0.983333333333
2.04,300,5,295,0,1.0,0.983333333333
2.05,300,5,295,0,1.0,0.983333333333
2.06,300,5,295,0,1.0,0.983333333333
2.07,300,5,295,0,1.0,0.983333333333
2.08,300,5,295,0,1.0,0.983333333333
2.09,300,5,295,0,1.0,0.983333333333
2.1,300,5,295,0,1.0,0.983333333333
2.11,300,5,295,0,1.0,0.983333333333
2.12,300,5,295,0,1.0,0.983333333333
2.13,300,3,297,0,1.0,0.99
2.14,300,3,297,0,1.0,0.99
2.15,300,3,297,0,1.0,0.99
2.16,300,2,298,0,1.0,0.993333333333
2.17,300,2,298,0,1.0,0.993333333333
2.18,300,2,298,0,1.0,0.993333333333
2.19,300,2,298,0,1.0,0.993333333333
2.2,300,1,299,0,1.0,0.996666666667
2.21,300,1,299,0,1.0,0.996666666667
2.22,300,1,299,0,1.0,0.996666666667
2.23,300,1,299,0,1.0,0.996666666667
2.24,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
