threshold,tp,tn,fp,fn,tpr,fpr
0.4,229,253,47,71,0.763333333333,0.156666666667
0.41,231,250,50,69,0.77,0.166666666667
0.42,233,248,52,67,0.776666666667,0.173333333333
0.43,235,247,53,65,0.783333333333,0.176666666667
0.44,237,245,55,63,0.79,0.183333333333
0.45,238,244,56,62,0.793333333333,0.186666666667
0.46,242,240,60,58,0.806666666667,0.2
0.47,245,235,65,55,0.816666666667,0.216666666667
0.48,247,234,66,53,0.823333333333,0.22
0.49,248,233,67,52,0.826666666667,0.223333333333
0.5,248,232,68,52,0.826666666667,0.226666666667
0.51,250,232,68,50,0.833333333333,0.226666666667
0.52,253,231,69,47,0.843333333333,0.23
0.53,256,230,70,44,0.853333333333,0.233333333333
0.54,256,228,72,44,0.853333333333,0.24
0.55,257,225,75,43,0.856666666667,0.25
0.56,258,221,79,42,0.86,0.263333333333
0.57,261,220,80,39,0.87,0.266666666667
0.58,263,220,80,37,0.876666666667,0.266666666667
0.59,263,215,85,37,0.876666666667,0.283333333333
0.6,265,215,85,35,0.883333333333,0.283333333333
0.61,268,214,86,32,0.893333333333,0.286666666667
0.62,268,213,87,32,0.893333333333,0.29
0.63,268,212,88,32,0.893333333333,0.293333333333
0.64,268,208,92,32,0.893333333333,0.306666666667
0.65,271,206,94,29,0.903333333333,0.313333333333
0.66,271,204,96,29,0.903333333333,0.32
0.67,273,202,98,27,0.91,0.326666666667
0.68,274,199,101,26,0.913333333333,0.336666666667
0.69,275,197,103,25,0.916666666667,0.343333333333
0.7,276,195,105,24,0.92,0.35
0.71,278,195,105,22,0.926666666667,0.35
0.72,278,194,106,22,0.926666666667,0.353333333333
0.73,279,192,108,21,0.93,0.36
0.74,280,190,110,20,0.933333333333,0.366666666667
0.75,281,189,111,19,0.936666666667,0.37
0.76,281,188,112,19,0.936666666667,0.373333333333
0.77,281,186,114,19,0.936666666667,0.38
0.78,281,185,115,19,0.936666666667,0.383333333333
0.79,281,183,117,19,0.936666666667,0.39
0.8,281,181,119,19,0.936666666667,0.396666666667
0.81,281,179,121,19,0.936666666667,0.403333333333
0.82,281,178,122,19,0.936666666667,0.406666666667
0.83,282,178,122,18,0.94,0.406666666667
0.84,282,178,122,18,0.94,0.406666666667
0.85,283,177,123,17,0.943333333333,0.41
0.86,284,176,124,16,0.946666666667,0.413333333333
0.87,284,176,124,16,0.946666666667,0.413333333333
0.88,284,175,125,16,0.946666666667,0.416666666667
0.89,284,172,128,16,0.946666666667,0.426666666667
0.9,285,169,131,15,0.95,0.436666666667
0.91,285,168,132,15,0.95,0.44
0.92,285,164,136,15,0.95,0.453333333333
0.93,285,160,140,15,0.95,0.466666666667
0.94,285,160,140,15,0.95,0.466666666667
0.95,286,159,141,14,0.953333333333,0.47
0.96,286,155,145,14,0.953333333333,0.483333333333
0.97,286,153,147,14,0.953333333333,0.49
0.98,286,153,147,14,0.953333333333,0.49
0.99,287,150,150,13,0.956666666667,0.5
1.0,287,149,151,13,0.956666666667,0.503333333333
1.01,287,146,154,13,0.956666666667,0.513333333333
1.02,287,143,157,13,0.956666666667,0.523333333333
1.03,287,141,159,13,0.956666666667,0.53
1.04,288,140,160,12,0.96,0.533333333333
1.05,288,137,163,12,0.96,0.543333333333
1.06,288,135,165,12,0.96,0.55
1.07,288,133,167,12,0.96,0.556666666667
1.08,288,130,170,12,0.96,0.566666666667
1.09,290,130,170,10,0.966666666667,0.566666666667
1.1,290,126,174,10,0.966666666667,0.58
1.11,291,125,175,9,0.97,0.583333333333
1.12,291,123,177,9,0.97,0.59
1.13,291,121,179,9,0.97,0.596666666667
1.14,291,121,179,9,0.97,0.596666666667
1.15,291,120,180,9,0.97,0.6
1.16,291,120,180,9,0.97,0.6
1.17,292,119,181,8,0.973333333333,0.603333333333
1.18,292,118,182,8,0.973333333333,0.606666666667
1.19,292,115,185,8,0.973333333333,0.616666666667
1.2,293,114,186,7,0.976666666667,0.62
1.21,293,112,188,7,0.976666666667,0.626666666667
1.22,293,107,193,7,0.976666666667,0.643333333333
1.23,293,105,195,7,0.976666666667,0.65
1.24,293,104,196,7,0.976666666667,0.653333333333
1.25,294,102,198,6,0.98,0.66
1.26,294,102,198,6,0.98,0.66
1.27,295,99,201,5,0.983333333333,0.67
1.28,295,97,203,5,0.983333333333,0.676666666667
1.29,295,95,205,5,0.983333333333,0.683333333333
1.3,295,94,206,5,0.983333333333,0.686666666667
1.31,296,92,208,4,0.986666666667,0.693333333333
1.32,296,90,210,4,0.986666666667,0.7
1.33,296,87,213,4,0.986666666667,0.71
1.34,296,87,213,4,0.986666666667,0.71
1.35,297,85,215,3,0.99,0.716666666667
1.36,297,84,216,3,0.99,0.72
1.37,297,83,217,3,0.99,0.723333333333
1.38,297,83,217,3,0.99,0.723333333333
1.39,297,83,217,3,0.99,0.723333333333
1.4,297,80,220,3,0.99,0.733333333333
1.41,297,77,223,3,0.99,0.743333333333
1.42,297,75,225,3,0.99,0.75
1.43,297,75,225,3,0.99,0.75
1.44,297,75,225,3,0.99,0.75
1.45,297,75,225,3,0.99,0.75
1.46,297,73,227,3,0.99,0.756666666667
1.47,298,72,228,2,0.993333333333,0.76
1.48,298,71,229,2,0.993333333333,0.763333333333
1.49,298,68,232,2,0.993333333333,0.773333333333
1.5,298,67,233,2,0.993333333333,0.776666666667
1.51,298,65,235,2,0.993333333333,0.783333333333
1.52,298,63,237,2,0.993333333333,0.79
1.53,298,63,237,2,0.993333333333,0.79
1.54,298,59,241,2,0.993333333333,0.803333333333
1.55,298,56,244,2,0.993333333333,0.813333333333
1.56,298,54,246,2,0.993333333333,0.82
1.57,299,53,247,1,0.996666666667,0.823333333333
1.58,299,50,250,1,0.996666666667,0.833333333333
1.59,299,49,251,1,0.996666666667,0.836666666667
1.6,299,48,252,1,0.996666666667,0.84
1.61,300,45,255,0,1.0,0.85
1.62,300,41,259,0,1.0,0.863333333333
1.63,300,40,260,0,1.0,0.866666666667
1.64,300,39,261,0,1.0,0.87
1.65,300,38,262,0,1.0,0.873333333333
1.66,300,37,263,0,1.0,0.876666666667
1.67,300,36,264,0,1.0,0.88
1.68,300,36,264,0,1.0,0.88
1.69,300,36,264,0,1.0,0.88
1.7,300,35,265,0,1.0,0.883333333333
1.71,300,32,268,0,1.0,0.893333333333
1.72,300,31,269,0,1.0,0.896666666667
1.73,300,30,270,0,1.0,0.9
1.74,300,29,271,0,1.0,0.903333333333
1.75,300,27,273,0,1.0,0.91
1.76,300,27,273,0,1.0,0.91
1.77,300,27,273,0,1.0,0.91
1.78,300,26,274,0,1.0,0.913333333333
1.79,300,26,274,0,1.0,0.913333333333
1.8,300,23,277,0,1.0,0.923333333333
1.81,300,22,278,0,1.0,0.926666666667
1.82,300,21,279,0,1.0,0.93
1.83,300,20,280,0,1.0,0.933333333333
1.84,300,19,281,0,1.0,0.936666666667
1.85,300,17,283,0,1.0,0.943333333333
1.86,300,17,283,0,1.0,0.943333333333
1.87,300,16,284,0,1.0,0.946666666667
1.88,300,16,284,0,1.0,0.946666666667
1.89,300,15,285,0,1.0,0.95
1.9,300,15,285,0,1.0,0.95
1.91,300,15,285,0,1.0,0.95
1.92,300,14,286,0,1.0,0.953333333333
1.93,300,14,286,0,1.0,0.953333333333
1.94,300,14,286,0,1.0,0.953333333333
1.95,300,14,286,0,1.0,0.953333333333
1.96,300,13,287,0,1.0,0.956666666667
1.97,300,13,287,0,1.0,0.956666666667
1.98,300,12,288,0,1.0,0.96
1.99,300,12,288,0,1.0,0.96
2.0,300,11,289,0,1.0,0.963333333333
2.01,300,11,289,0,1.0,0.963333333333
2.02,300,10,290,0,1.0,0.966666666667
2.03,300,9,291,0,1.0,0.97
2.04,300,8,292,0,1.0,0.973333333333
2.05,300,8,292,0,1.0,0.973333333333
2.06,300,7,293,0,1.0,0.976666666667
2.07,300,7,293,0,1.0,0.976666666667
2.08,300,7,293,0,1.0,0.976666666667
2.09,300,7,293,0,1.0,0.976666666667
2.1,300,7,293,0,1.0,0.976666666667
2.11,300,7,293,0,1.0,0.976666666667
2.12,300,7,293,0,1.0,0.976666666667
2.13,300,5,295,0,1.0,0.983333333333
2.14,300,5,295,0,1.0,0.983333333333
2.15,300,5,295,0,1.0,0.983333333333
2.16,300,5,295,0,1.0,0.983333333333
2.17,300,4,296,0,1.0,0.986666666667
2.18,300,4,296,0,1.0,0.986666666667
2.19,300,4,296,0,1.0,0.986666666667
2.2,300,4,296,0,1.0,0.986666666667
2.21,300,4,296,0,1.0,0.986666666667
2.22,300,4,296,0,1.0,0.986666666667
2.23,300,3,297,0,1.0,0.99
2.24,300,3,297,0,1.0,0.99
2.25,300,3,297,0,1.0,0.99
2.26,300,3,297,0,1.0,0.99
2.27,300,3,297,0,1.0,0.99
2.28,300,3,297,0,1.0,0.99
2.29,300,2,298,0,1.0,0.993333333333
2.3,300,2,298,0,1.0,0.993333333333
2.31,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
